num_iterations,voltage_amp,current_amp,amp_ratio,group,tensor,kind,cosine,relative_error,bp_norm,ep_norm,ep_bp_norm_ratio
16,4.0,1.0,4.0,block_1/ff,base_ff.0.weight,bias,0.9760052461480572,0.9685377576947239,0.10342662781476974,0.0033367425203323364,0.03226192897160122
16,4.0,1.0,4.0,block_1/ff,base_ff.0.bias,bias,0.9987065048290232,0.9561913281876666,0.03867718577384949,0.0016966951079666615,0.04386811175682371
16,4.0,1.0,4.0,block_1/drive,drive_scale,other,-1.0000000428857692,1.250650796641424,0.008086863905191422,0.0020269788801670074,0.2506507966414241
16,4.0,1.0,4.0,block_1/drn,W0,weight,0.760186299092377,0.9487642590901335,1.7368171215057373,0.11947481334209442,0.06878951840278698
16,4.0,1.0,4.0,block_1/drn,W1,weight,0.912838899443075,0.946381080258726,1.9632400274276733,0.11598514020442963,0.05907843085106544
16,4.0,1.0,4.0,block_1/drn,b0,bias,0.9649733608085379,0.9747094239380826,0.08594898879528046,0.0022547892294824123,0.026234040226500315
16,4.0,1.0,4.0,block_1/drn,b1,bias,0.9646535596451706,0.8772866412040514,0.12509213387966156,0.015996960923075676,0.12788142968657587
16,4.0,1.0,4.0,block_1/drn,b2,bias,0.9416862764536252,0.48516880350821784,0.21258915960788727,0.12588882446289062,0.592169538160308
16,4.0,2.0,2.0,head,module.2.weight,other,1.0014968753983695,0.0,0.6121668219566345,0.6121668219566345,1.0
16,4.0,2.0,2.0,head,module.2.bias,other,0.9999999739443312,0.0,0.13084477186203003,0.13084477186203003,1.0
16,4.0,2.0,2.0,head,module.4.weight,other,0.9999996846720218,0.0,5.211961269378662,5.211961269378662,1.0
16,4.0,2.0,2.0,head,module.4.bias,other,1.0000000391890689,0.0,0.4393930435180664,0.4393930435180664,1.0
16,4.0,2.0,2.0,block_0/ff,base_ff.0.weight,bias,0.9990522937381315,0.9654728686976115,0.8134215474128723,0.02811271883547306,0.03456106974899664
16,4.0,2.0,2.0,block_0/ff,base_ff.0.bias,bias,0.9963769604787511,0.9639832695081224,0.11427687853574753,0.004131412599235773,0.036152655306763606
16,4.0,2.0,2.0,block_0/drive,drive_scale,other,0.9999999645327231,0.968319598197633,0.432948499917984,0.013715988025069237,0.03168041470906479
16,4.0,2.0,2.0,block_0/drn,W0,weight,0.9110460725826256,0.9288825259428143,3.948988199234009,0.31071949005126953,0.078683316934586
16,4.0,2.0,2.0,block_0/drn,W1,weight,0.48884746228846243,0.942298932863342,1.0999921560287476,0.14587950706481934,0.13261867938357086
16,4.0,2.0,2.0,block_0/drn,b0,bias,0.8519582869497551,0.9817531386182615,0.22977949678897858,0.004938701167702675,0.02149321952879984
16,4.0,2.0,2.0,block_0/drn,b1,bias,0.875056090910228,0.9544391238710865,1.1610201597213745,0.06089789420366287,0.05245205580088924
16,4.0,2.0,2.0,block_0/drn,b2,bias,0.8852134840598932,0.8882571908610012,4.361857891082764,0.5605313777923584,0.1285074827720293
16,4.0,2.0,2.0,block_1/ff,base_ff.0.weight,bias,0.9727401359931463,0.869677146667674,0.09822110831737518,0.013215704821050167,0.13455055687568868
16,4.0,2.0,2.0,block_1/ff,base_ff.0.bias,bias,0.9832958340911946,0.8447631536014395,0.07914329320192337,0.012534272857010365,0.15837441620013043
16,4.0,2.0,2.0,block_1/drive,drive_scale,other,0.999999989667437,0.8259956665260222,0.22507129609584808,0.03916338086128235,0.1740043334739778
16,4.0,2.0,2.0,block_1/drn,W0,weight,0.5683221749489469,0.8683538813689207,1.0268546342849731,0.8685604333877563,0.8458455602068335
16,4.0,2.0,2.0,block_1/drn,W1,weight,0.9048362193982155,0.43572912197265373,2.306044101715088,1.8734172582626343,0.812394375662333
16,4.0,2.0,2.0,block_1/drn,b0,bias,0.9691921164775729,0.8841803559512427,0.14979225397109985,0.01797676645219326,0.12001132218533546
16,4.0,2.0,2.0,block_1/drn,b1,bias,0.9637909390214314,0.7205927137629794,0.45525145530700684,0.13400478661060333,0.2943533404417891
16,4.0,2.0,2.0,block_1/drn,b2,bias,0.9497968043637,0.43220250707471414,1.5323857069015503,0.9985297322273254,0.6516177537614406
32,4.0,0.25,16.0,head,module.2.weight,other,1.0012461401749841,0.0,1.2248468399047852,1.2248468399047852,1.0
32,4.0,0.25,16.0,head,module.2.bias,other,0.9999999380769898,0.0,0.0059893494471907616,0.0059893494471907616,1.0
32,4.0,0.25,16.0,head,module.4.weight,other,1.0000000595047185,0.0,3.1879124641418457,3.1879124641418457,1.0
32,4.0,0.25,16.0,head,module.4.bias,other,0.9999998876747328,0.0,0.2261652797460556,0.2261652797460556,1.0
32,4.0,0.25,16.0,block_0/ff,base_ff.0.weight,bias,-0.9560950774313207,1.0000864745277604,0.344637006521225,3.118578388239257e-05,9.048878469895817e-05
32,4.0,0.25,16.0,block_0/ff,base_ff.0.bias,bias,-0.7058713585544133,1.0000306827567953,0.43708735704421997,1.895752939162776e-05,4.337240390531322e-05
32,4.0,0.25,16.0,block_0/drive,drive_scale,other,-1.0000000327938658,1.0003260549737947,0.049883052706718445,1.6263216821243986e-05,0.00032602689568462585
32,4.0,0.25,16.0,block_0/drn,W0,weight,-0.19750846175344713,1.0002437771277233,2.9731767177581787,0.003658618312329054,0.0012305418276945571
32,4.0,0.25,16.0,block_0/drn,W1,weight,-0.08119396736794166,1.0000126881559035,0.8831601142883301,0.00013949231652077287,0.00015794680292279602
32,4.0,0.25,16.0,block_0/drn,b0,bias,0.13850255563487368,0.9999950241125651,1.2218270301818848,4.4885706302011386e-05,3.6736547148846076e-05
32,4.0,0.25,16.0,block_0/drn,b1,bias,0.4995416191264516,0.9999024089282953,0.735964834690094,0.00014351149729918689,0.00019499776420651657
32,4.0,0.25,16.0,block_0/drn,b2,bias,0.13173772526566338,0.9978892225141717,0.33275943994522095,0.005696236155927181,0.017118180499597242
32,4.0,0.25,16.0,block_1/ff,base_ff.0.weight,bias,0.031192503078220368,0.9995273576587189,0.0831533893942833,0.0030323739629238844,0.036467232244081646
32,4.0,0.25,16.0,block_1/ff,base_ff.0.bias,bias,0.02926689826644101,0.9996901316260293,0.006981875281780958,9.687642159406096e-05,0.013875415656142948
32,4.0,0.25,16.0,block_1/drive,drive_scale,other,0.9999999627819749,0.9801692714111283,0.16655850410461426,0.003302974160760641,0.01983071460996111
32,4.0,0.25,16.0,block_1/drn,W0,weight,-0.011119197720711859,1.0586838076123166,1.4200098514556885,0.4780294597148895,0.3366381291121673
32,4.0,0.25,16.0,block_1/drn,W1,weight,0.04992180136710508,0.9991006581017907,1.8722926378250122,0.0441737063229084,0.02359337714120572
32,4.0,0.25,16.0,block_1/drn,b0,bias,0.06301525885649037,0.9980544156181078,0.006623328663408756,0.0003569349355529994,0.053890566766665565
32,4.0,0.25,16.0,block_1/drn,b1,bias,0.26586470432586007,0.9653918583812857,0.0035786733496934175,0.0007667114259675145,0.21424459598504517
32,4.0,0.25,16.0,block_1/drn,b2,bias,0.9197866616080473,0.42442124862510616,0.005928749218583107,0.006412129383534193,1.0815315587031369
32,4.0,0.5,8.0,head,module.2.weight,other,1.0010948929645513,0.0,0.9829712510108948,0.9829712510108948,1.0
32,4.0,0.5,8.0,head,module.2.bias,other,1.0000000911407056,0.0,0.0072052087634801865,0.0072052087634801865,1.0
32,4.0,0.5,8.0,head,module.4.weight,other,1.0000000159158124,0.0,2.976585865020752,2.976585865020752,1.0
32,4.0,0.5,8.0,head,module.4.bias,other,1.0000000979480979,0.0,0.23314185440540314,0.23314185440540314,1.0
32,4.0,0.5,8.0,block_0/ff,base_ff.0.weight,bias,-0.19982754289383753,1.0000252100617653,0.2080601304769516,2.623496766318567e-05,0.00012609320009098003
32,4.0,0.5,8.0,block_0/ff,base_ff.0.bias,bias,0.9614763293951603,0.9998563951818904,0.9758065342903137,0.00014575252134818584,0.00014936620756919708
32,4.0,0.5,8.0,block_0/drive,drive_scale,other,1.0000000005703784,0.9998064728419995,0.067950539290905,1.3151618986739777e-05,0.00019354694052443064
32,4.0,0.5,8.0,block_0/drn,W0,weight,0.09896639542903829,0.9997739168575758,1.1969273090362549,0.0027668883558362722,0.0023116594758491415
32,4.0,0.5,8.0,block_0/drn,W1,weight,0.10657083950815535,0.9999667546928521,0.5916483998298645,0.000185301061719656,0.00031319456246808327
32,4.0,0.5,8.0,block_0/drn,b0,bias,0.4913863639006166,0.9999780036681414,1.295262336730957,5.7756213209358975e-05,4.459035947507497e-05
32,4.0,0.5,8.0,block_0/drn,b1,bias,0.6389691133728602,0.9997618064219114,1.5484613180160522,0.000577986822463572,0.0003732652638711768
